frameId,t,yaw,pitch,roll,isCalibrated
884,13.306887,0.155386,-0.041005,0.047577,1
885,13.321941,0.156195,-0.040982,0.048574,1
886,13.336966,0.156662,-0.040221,0.049255,1
887,13.351892,0.156641,-0.038980,0.049093,1
888,13.367138,0.156465,-0.037920,0.048379,1
889,13.382077,0.156336,-0.037443,0.047907,1
890,13.397094,0.157108,-0.037384,0.047921,1
891,13.412460,0.158481,-0.037364,0.048324,1
892,13.427103,0.159322,-0.037152,0.048596,1
893,13.442207,0.159286,-0.036790,0.048112,1
894,13.457408,0.159279,-0.036338,0.047197,1
895,13.472305,0.159839,-0.035793,0.046688,1
896,13.487473,0.160184,-0.034778,0.046837,1
897,13.502472,0.159697,-0.033244,0.047289,1
898,13.517574,0.159167,-0.031753,0.047893,1
899,13.532556,0.159306,-0.030984,0.048685,1
900,13.547570,0.159729,-0.031204,0.049474,1
901,13.562666,0.159313,-0.031743,0.049871,1
902,13.577738,0.158023,-0.031768,0.049436,1
903,13.592618,0.156999,-0.031397,0.048443,1
904,13.607910,0.156754,-0.031132,0.047489,1
905,13.622918,0.157066,-0.031391,0.046873,1
906,13.638024,0.157466,-0.032184,0.046622,1
907,13.652998,0.157704,-0.033027,0.046809,1
908,13.667901,0.157647,-0.033279,0.047547,1
909,13.683038,0.157164,-0.032501,0.048573,1
910,13.698084,0.155694,-0.030674,0.049120,1
911,13.712983,0.153189,-0.028190,0.048604,1
912,13.728131,0.150586,-0.025631,0.047646,1
913,13.743251,0.149212,-0.023428,0.047065,1
914,13.758235,0.148958,-0.021980,0.046977,1
915,13.773223,0.149150,-0.021586,0.047173,1
916,13.788528,0.149559,-0.022477,0.047546,1
917,13.803304,0.149754,-0.024087,0.047892,1
918,13.818420,0.149181,-0.025744,0.047779,1
919,13.833726,0.148220,-0.026857,0.047441,1
920,13.848583,0.147399,-0.027184,0.047391,1
921,13.863546,0.146866,-0.027050,0.047462,1
922,13.878626,0.146681,-0.026803,0.047440,1
923,13.893565,0.146841,-0.026571,0.047373,1
924,13.908651,0.146976,-0.026479,0.047213,1
925,13.923721,0.147309,-0.026454,0.046926,1
926,13.938726,0.147900,-0.026598,0.046808,1
927,13.953684,0.148393,-0.027085,0.047142,1
928,13.968751,0.148616,-0.027586,0.047676,1
929,13.983828,0.148557,-0.027851,0.047826,1
930,13.998995,0.148502,-0.027814,0.047623,1
931,14.013954,0.148731,-0.027597,0.047388,1
932,14.028976,0.148939,-0.027390,0.047299,1
933,14.044165,0.148773,-0.027335,0.047033,1
934,14.059162,0.148378,-0.027582,0.046840,1
935,14.074041,0.148453,-0.028213,0.047026,1
936,14.089320,0.148884,-0.029120,0.047535,1
937,14.104312,0.149071,-0.029915,0.048301,1
938,14.119352,0.149289,-0.030163,0.048991,1
939,14.134240,0.149453,-0.029775,0.049506,1
940,14.149405,0.149624,-0.028936,0.049677,1
941,14.164427,0.149645,-0.028014,0.049727,1
942,14.179462,0.149675,-0.027536,0.050070,1
943,14.194518,0.149972,-0.027756,0.050550,1
944,14.209680,0.150541,-0.028439,0.051050,1
945,14.224595,0.151057,-0.029093,0.051781,1
946,14.239718,0.151192,-0.029330,0.052502,1
947,14.254680,0.151117,-0.029276,0.052702,1
948,14.269794,0.151335,-0.029191,0.052472,1
949,14.284802,0.151814,-0.029108,0.052376,1
950,14.299918,0.152196,-0.029025,0.052866,1
951,14.314855,0.152581,-0.028898,0.053687,1
952,14.330000,0.153165,-0.028745,0.054547,1
953,14.344890,0.153835,-0.028700,0.055100,1
954,14.360104,0.154143,-0.028452,0.055281,1
955,14.375003,0.154382,-0.027884,0.055074,1
956,14.390335,0.154484,-0.027363,0.054604,1
957,14.405317,0.154496,-0.027258,0.054080,1
958,14.420427,0.154696,-0.027496,0.053815,1
959,14.435201,0.155095,-0.027828,0.053910,1
960,14.450375,0.155441,-0.027854,0.054122,1
961,14.465387,0.155808,-0.027529,0.054218,1
962,14.480419,0.156269,-0.027132,0.054213,1
963,14.495977,0.156748,-0.027080,0.054268,1
964,14.510489,0.157409,-0.027218,0.054447,1
965,14.525607,0.158239,-0.026957,0.054615,1
966,14.540581,0.158618,-0.026026,0.054618,1
967,14.555563,0.158318,-0.024767,0.054633,1
968,14.570739,0.158183,-0.023592,0.054768,1
969,14.585660,0.158771,-0.022737,0.054850,1
970,14.600820,0.159468,-0.022207,0.054748,1
971,14.615829,0.159793,-0.021667,0.054595,1
972,14.630942,0.159913,-0.020894,0.054687,1
973,14.645863,0.159895,-0.020172,0.055119,1
974,14.660846,0.159836,-0.019873,0.055729,1
975,14.675974,0.159821,-0.019985,0.056239,1
976,14.691187,0.159903,-0.020261,0.056406,1
977,14.706231,0.160127,-0.020499,0.056286,1
978,14.721152,0.160582,-0.020628,0.055987,1
979,14.736292,0.161345,-0.020485,0.055749,1
980,14.751237,0.162146,-0.020000,0.055817,1
981,14.766207,0.162724,-0.019486,0.056017,1
982,14.781307,0.163380,-0.019433,0.056139,1
983,14.796282,0.164213,-0.019910,0.056234,1
984,14.811358,0.165089,-0.020745,0.056322,1
985,14.826441,0.166415,-0.021639,0.056427,1
986,14.841606,0.168313,-0.022283,0.056622,1
987,14.856397,0.169794,-0.022376,0.056610,1
988,14.871843,0.170673,-0.021827,0.056188,1
989,14.886769,0.171207,-0.020837,0.055813,1
990,14.901683,0.171768,-0.019860,0.055894,1
991,14.916548,0.172389,-0.019404,0.056301,1
992,14.931950,0.172922,-0.019683,0.056722,1
993,14.946780,0.173504,-0.020494,0.057067,1
994,14.961906,0.174355,-0.021177,0.057228,1
995,14.977548,0.175197,-0.021146,0.057060,1
996,14.991976,0.175815,-0.020491,0.056727,1
997,15.007040,0.176419,-0.019695,0.056582,1
998,15.022069,0.177183,-0.019309,0.056814,1
999,15.037089,0.178062,-0.019470,0.057436,1
1000,15.052082,0.178861,-0.019881,0.058115,1
1001,15.067085,0.179475,-0.020107,0.058632,1
1002,15.082219,0.180141,-0.019950,0.058838,1
1003,15.097120,0.180975,-0.019347,0.059008,1
1004,15.112478,0.181768,-0.018473,0.059296,1
1005,15.127437,0.182513,-0.017796,0.059481,1
1006,15.142494,0.183230,-0.017856,0.059456,1
1007,15.157423,0.184216,-0.018526,0.059378,1
1008,15.172496,0.185177,-0.019253,0.059426,1
1009,15.187640,0.185833,-0.019427,0.059833,1
1010,15.202615,0.186405,-0.018895,0.060414,1
1011,15.217569,0.187136,-0.018189,0.060887,1
1012,15.232619,0.188017,-0.017912,0.061165,1
1013,15.247692,0.188860,-0.018311,0.061333,1
1014,15.262800,0.189580,-0.018937,0.061417,1
1015,15.277689,0.190193,-0.019229,0.061343,1
1016,15.292836,0.190760,-0.019071,0.061231,1
1017,15.307908,0.191478,-0.018747,0.061214,1
1018,15.322962,0.192393,-0.018562,0.061241,1
1019,15.338148,0.193233,-0.018564,0.061411,1
1020,15.353259,0.193970,-0.018544,0.061888,1
1021,15.368202,0.194767,-0.018353,0.062561,1
1022,15.383197,0.195715,-0.017960,0.063120,1
1023,15.398109,0.196678,-0.017412,0.063253,1
1024,15.413370,0.197466,-0.016936,0.062931,1
1025,15.428359,0.198170,-0.016550,0.062497,1
1026,15.443599,0.198989,-0.016086,0.062233,1
1027,15.458337,0.199861,-0.015668,0.062156,1
1028,15.473593,0.200603,-0.015681,0.062016,1
1029,15.488451,0.201485,-0.016168,0.061756,1
1030,15.503640,0.202573,-0.017006,0.061623,1
1031,15.518640,0.203692,-0.017871,0.061767,1
1032,15.533681,0.204589,-0.018238,0.062096,1
1033,15.548609,0.205463,-0.017911,0.062287,1
1034,15.563742,0.206657,-0.017058,0.062297,1
1035,15.578684,0.207643,-0.015961,0.062327,1
1036,15.593783,0.208139,-0.015115,0.062369,1
1037,15.608889,0.208484,-0.014837,0.062348,1
1038,15.623954,0.209145,-0.015191,0.062255,1
1039,15.638789,0.210056,-0.015958,0.062141,1
1040,15.654084,0.210996,-0.016661,0.061863,1
1041,15.669170,0.211974,-0.016942,0.061433,1
1042,15.684103,0.212882,-0.016690,0.061034,1
1043,15.699025,0.213661,-0.016168,0.060791,1
1044,15.714167,0.214331,-0.015772,0.060713,1
1045,15.729186,0.215209,-0.015497,0.060797,1
1046,15.744372,0.215824,-0.015206,0.060782,1
1047,15.759155,0.215900,-0.014635,0.060515,1
1048,15.774389,0.216037,-0.013832,0.060136,1
1049,15.789310,0.216764,-0.012921,0.059804,1
1050,15.804492,0.217634,-0.011937,0.059432,1
1051,15.819454,0.217925,-0.011050,0.058916,1
1052,15.834492,0.218054,-0.010415,0.058577,1
1053,15.849523,0.218449,-0.009791,0.058609,1
1054,15.864537,0.218773,-0.009274,0.059004,1
1055,15.879545,0.218645,-0.008951,0.059354,1
1056,15.894818,0.218315,-0.008766,0.059342,1
1057,15.909675,0.218232,-0.008908,0.059085,1
1058,15.924858,0.218426,-0.009287,0.058852,1
1059,15.939771,0.218644,-0.009632,0.058734,1
1060,15.954842,0.218443,-0.009740,0.058556,1
1061,15.970061,0.217793,-0.009448,0.058248,1
1062,15.985181,0.217277,-0.008965,0.057826,1
1063,16.000047,0.217066,-0.008757,0.057452,1
1064,16.015077,0.217003,-0.009087,0.057099,1
1065,16.030192,0.216784,-0.009744,0.056689,1
1066,16.045175,0.216414,-0.010252,0.056428,1
1067,16.060301,0.216170,-0.010303,0.056585,1
1068,16.075140,0.216034,-0.009908,0.056912,1
1069,16.090526,0.215807,-0.009078,0.057116,1
1070,16.105337,0.215345,-0.008037,0.056826,1
1071,16.120383,0.214603,-0.007224,0.056044,1
1072,16.135561,0.213913,-0.007073,0.055261,1
1073,16.150599,0.213438,-0.007664,0.054789,1
1074,16.165606,0.212984,-0.008774,0.054602,1
1075,16.180513,0.212399,-0.009767,0.054638,1
1076,16.195660,0.211772,-0.010287,0.054590,1
1077,16.210650,0.211051,-0.010371,0.054345,1
1078,16.225684,0.210305,-0.010264,0.053897,1
1079,16.240618,0.209478,-0.010158,0.053561,1
1080,16.255789,0.208862,-0.010179,0.053515,1
1081,16.270722,0.208410,-0.010277,0.053659,1
1082,16.285920,0.207815,-0.010334,0.053685,1
1083,16.300918,0.207139,-0.010295,0.053378,1
1084,16.315979,0.206559,-0.010081,0.052764,1
1085,16.330862,0.205997,-0.009831,0.052164,1
1086,16.346075,0.205609,-0.009607,0.051904,1
1087,16.361218,0.205387,-0.009291,0.051995,1
1088,16.376127,0.205183,-0.008695,0.052236,1
1089,16.391222,0.205017,-0.007820,0.052579,1
1090,16.406226,0.204779,-0.006601,0.052959,1
1091,16.421345,0.204218,-0.005237,0.053364,1
1092,16.436546,0.203437,-0.004094,0.053717,1
1093,16.451345,0.202842,-0.003516,0.053957,1
1094,16.466416,0.202518,-0.003592,0.054217,1
1095,16.481442,0.202252,-0.004047,0.054538,1
1096,16.496963,0.201717,-0.004452,0.054822,1
1097,16.511531,0.200937,-0.004511,0.054992,1
1098,16.526652,0.199984,-0.004116,0.055144,1
1099,16.541544,0.199110,-0.003571,0.055223,1
1100,16.556780,0.198418,-0.003453,0.055155,1
1101,16.571924,0.198149,-0.003900,0.055115,1
1102,16.586819,0.198053,-0.004411,0.055260,1
1103,16.601773,0.197709,-0.004404,0.055656,1
1104,16.616874,0.197118,-0.003939,0.056169,1
1105,16.631854,0.196635,-0.003435,0.056649,1
1106,16.646930,0.196441,-0.003376,0.057099,1
1107,16.662047,0.196298,-0.003812,0.057532,1
1108,16.677040,0.196074,-0.004269,0.057983,1
1109,16.692118,0.195828,-0.004187,0.058265,1
1110,16.707208,0.195604,-0.003570,0.058402,1
1111,16.722150,0.195453,-0.002913,0.058242,1
1112,16.737283,0.195075,-0.002719,0.057825,1
1113,16.752463,0.194659,-0.003232,0.057316,1
1114,16.767473,0.194334,-0.004032,0.056983,1
1115,16.782475,0.193832,-0.004699,0.056683,1
1116,16.797428,0.193006,-0.005125,0.056254,1
1117,16.812363,0.192142,-0.005380,0.055825,1
1118,16.827473,0.191318,-0.005516,0.055571,1
1119,16.842509,0.190586,-0.005668,0.055380,1
1120,16.857544,0.190011,-0.006040,0.055050,1
1121,16.872541,0.189645,-0.006560,0.054504,1
1122,16.887673,0.189308,-0.006892,0.053876,1
1123,16.902779,0.188847,-0.006845,0.053423,1
1124,16.917776,0.188143,-0.006498,0.053353,1
1125,16.932730,0.187554,-0.005983,0.053696,1
1126,16.947861,0.187278,-0.005418,0.054102,1
1127,16.962785,0.187083,-0.004630,0.054423,1
1128,16.978092,0.186624,-0.003710,0.054560,1
1129,16.992999,0.185858,-0.003039,0.054456,1
1130,17.007998,0.185223,-0.002820,0.054221,1
1131,17.023045,0.184742,-0.002856,0.054137,1
1132,17.038223,0.184048,-0.002983,0.054315,1
1133,17.053211,0.182885,-0.003083,0.054479,1
1134,17.068311,0.181770,-0.002834,0.054484,1
1135,17.083181,0.181100,-0.002050,0.054371,1
1136,17.098417,0.180499,-0.000875,0.054390,1
1137,17.113314,0.179456,0.000431,0.054936,1
1138,17.128549,0.178757,0.001407,0.055793,1
1139,17.143407,0.178781,0.001800,0.056297,1
1140,17.158556,0.179073,0.001637,0.056308,1
1141,17.173436,0.179021,0.001093,0.056117,1
1142,17.188763,0.178752,0.000501,0.056036,1
1143,17.203610,0.178547,0.000318,0.056505,1
1144,17.218756,0.178372,0.001038,0.057603,1
1145,17.233903,0.177627,0.002727,0.058700,1
1146,17.248848,0.176145,0.004718,0.058948,1
1147,17.263806,0.174765,0.006301,0.058485,1
1148,17.278926,0.174315,0.007210,0.057997,1
1149,17.293876,0.174199,0.007483,0.057646,1
1150,17.309029,0.174042,0.007233,0.057211,1
1151,17.323926,0.173800,0.006532,0.056889,1
1152,17.339107,0.173694,0.005971,0.057174,1
1153,17.354125,0.173763,0.006123,0.057894,1
1154,17.369133,0.173551,0.006920,0.058517,1
1155,17.384219,0.172715,0.007590,0.058582,1
1156,17.399410,0.172003,0.007277,0.058230,1
1157,17.414288,0.172011,0.005811,0.058054,1
1158,17.429430,0.172039,0.003775,0.058366,1
1159,17.444492,0.171508,0.002469,0.059068,1
1160,17.459461,0.171017,0.002845,0.059813,1
1161,17.474586,0.170893,0.004540,0.060275,1
1162,17.489522,0.170840,0.006505,0.060393,1
1163,17.504452,0.170837,0.007672,0.060339,1
1164,17.519776,0.170849,0.007361,0.060309,1
1165,17.534646,0.170939,0.005748,0.060533,1
1166,17.549929,0.170990,0.003630,0.060957,1
1167,17.564708,0.171062,0.001886,0.061333,1
1168,17.579868,0.171471,0.000857,0.061720,1
1169,17.594689,0.171932,0.000118,0.062207,1
1170,17.609893,0.172485,0.000088,0.062799,1
1171,17.624738,0.173655,0.001004,0.063079,1
1172,17.639973,0.175023,0.002407,0.063074,1
1173,17.655090,0.175833,0.003705,0.062623,1
1174,17.670243,0.175977,0.004507,0.061940,1
1175,17.685056,0.176171,0.005043,0.061754,1
1176,17.700163,0.176708,0.005179,0.062130,1
1177,17.715372,0.177099,0.004732,0.062218,1
1178,17.730267,0.177140,0.004083,0.061715,1
1179,17.745196,0.176997,0.003248,0.060773,1
1180,17.760391,0.177137,0.001804,0.059474,1
1181,17.775396,0.177530,-0.000051,0.057652,1
1182,17.790426,0.178081,-0.002090,0.055918,1
1183,17.805388,0.178326,-0.003699,0.054676,1
1184,17.820695,0.178420,-0.004917,0.054143,1
1185,17.835440,0.179095,-0.006179,0.054176,1
1186,17.850665,0.180309,-0.007355,0.054354,1
1187,17.865747,0.181181,-0.008186,0.054236,1
1188,17.880753,0.181176,-0.008629,0.053822,1
1189,17.895770,0.181010,-0.008480,0.053344,1
1190,17.910930,0.181111,-0.006863,0.053435,1
1191,17.925840,0.180733,-0.003783,0.053665,1
1192,17.940861,0.179049,-0.000313,0.053310,1
1193,17.955963,0.176936,0.002992,0.052407,1
1194,17.970989,0.176166,0.005945,0.051368,1
1195,17.986086,0.176901,0.007940,0.050423,1
1196,18.001123,0.178750,0.008351,0.049859,1
1197,18.016161,0.180788,0.007300,0.050004,1
1198,18.031327,0.182002,0.005619,0.051176,1
1199,18.046132,0.182204,0.004640,0.053153,1
1200,18.061353,0.182145,0.005001,0.055056,1
1201,18.076382,0.182167,0.005874,0.056197,1
1202,18.091402,0.182226,0.005929,0.056500,1
1203,18.106303,0.182242,0.004683,0.056578,1
1204,18.121520,0.182221,0.002620,0.057013,1
1205,18.136668,0.182025,0.001108,0.058255,1
1206,18.151663,0.181518,0.001024,0.059749,1
1207,18.166488,0.180927,0.001841,0.060584,1
1208,18.181831,0.180285,0.002323,0.060639,1
1209,18.196643,0.179037,0.001571,0.060633,1
1210,18.212047,0.177261,0.000143,0.061623,1
1211,18.226681,0.175867,-0.000653,0.063430,1
1212,18.241839,0.174638,-0.000498,0.065091,1
1213,18.256891,0.172721,0.000131,0.066350,1
1214,18.271912,0.169965,0.000610,0.067471,1
1215,18.287040,0.167156,0.000394,0.068545,1
1216,18.302022,0.164643,-0.001089,0.069360,1
1217,18.317224,0.162625,-0.004029,0.069680,1
1218,18.332089,0.161293,-0.007602,0.069590,1
1219,18.347153,0.160236,-0.010832,0.069378,1
1220,18.362394,0.158745,-0.012840,0.069611,1
1221,18.377172,0.157281,-0.012951,0.070414,1
1222,18.392701,0.156439,-0.011592,0.071297,1
1223,18.407153,0.155642,-0.009486,0.071628,1
1224,18.422614,0.153689,-0.007633,0.071310,1
1225,18.437369,0.151121,-0.006842,0.070963,1
1226,18.452476,0.149235,-0.006716,0.071372,1
1227,18.467445,0.148248,-0.006728,0.072488,1
1228,18.482603,0.147951,-0.006557,0.074310,1
1229,18.498274,0.147464,-0.006300,0.076514,1
1230,18.512673,0.146351,-0.006173,0.078572,1
1231,18.527634,0.144359,-0.006504,0.080424,1
1232,18.542757,0.142279,-0.007439,0.082405,1
1233,18.557776,0.140126,-0.008353,0.084161,1
1234,18.572800,0.137207,-0.008742,0.085001,1
1235,18.587838,0.133636,-0.008988,0.085170,1
1236,18.604566,0.130494,-0.009473,0.085197,1
1237,18.617948,0.128200,-0.010077,0.085465,1
1238,18.633037,0.126005,-0.010737,0.085929,1
1239,18.648014,0.122939,-0.011358,0.086759,1
1240,18.663048,0.119190,-0.011984,0.087906,1
1241,18.678139,0.115498,-0.012846,0.088947,1
1242,18.693158,0.112016,-0.014089,0.089488,1
1243,18.708096,0.108415,-0.015615,0.089525,1
1244,18.723346,0.104746,-0.017148,0.089476,1
1245,18.738327,0.101261,-0.018322,0.089707,1
1246,18.753475,0.097966,-0.018944,0.090094,1
1247,18.768542,0.094546,-0.019147,0.090374,1
1248,18.783467,0.091115,-0.019209,0.090229,1
1249,18.798627,0.088136,-0.019203,0.089771,1
1250,18.813484,0.085387,-0.019323,0.089242,1
1251,18.828583,0.082466,-0.019610,0.088697,1
1252,18.843708,0.079498,-0.019766,0.088295,1
1253,18.859032,0.076597,-0.020039,0.087827,1
1254,18.873766,0.073886,-0.020834,0.087219,1
1255,18.888726,0.071414,-0.022066,0.086627,1
1256,18.903832,0.068719,-0.023280,0.085998,1
1257,18.918866,0.065531,-0.024213,0.085243,1
1258,18.933883,0.062660,-0.024814,0.084531,1
1259,18.948946,0.060403,-0.025375,0.083856,1
1260,18.964279,0.058154,-0.026310,0.083286,1
1261,18.978945,0.055831,-0.027808,0.083026,1
1262,18.994190,0.053947,-0.029883,0.083104,1
1263,19.009049,0.052464,-0.032022,0.083347,1
1264,19.024155,0.051058,-0.033523,0.083529,1
1265,19.039118,0.049722,-0.034451,0.083637,1
1266,19.054336,0.048896,-0.035407,0.083981,1
1267,19.069451,0.048531,-0.036895,0.084718,1
1268,19.084531,0.048569,-0.038946,0.085520,1
1269,19.099462,0.049267,-0.041349,0.086174,1
1270,19.114656,0.050706,-0.044300,0.086487,1
1271,19.129375,0.052923,-0.047898,0.086717,1
1272,19.144659,0.055708,-0.052054,0.086734,1
1273,19.159612,0.059644,-0.056234,0.086112,1
1274,19.174710,0.064818,-0.060585,0.085788,1
1275,19.189643,0.069611,-0.065536,0.086008,1
1276,19.204866,0.073787,-0.071096,0.086502,1
1277,19.219762,0.078258,-0.077093,0.086958,1
1278,19.234881,0.084578,-0.083466,0.087340,1
1279,19.249737,0.092441,-0.090257,0.088068,1
1280,19.265020,0.099610,-0.097795,0.089459,1
1281,19.279962,0.105026,-0.106214,0.091858,1
1282,19.295258,0.111265,-0.115174,0.095163,1
1283,19.310061,0.119057,-0.125176,0.099408,1
1284,19.325129,0.128735,-0.136896,0.104226,1
1285,19.340160,0.141021,-0.150501,0.109070,1
1286,19.355212,0.156555,-0.166134,0.113322,1
1287,19.370177,0.174464,-0.183558,0.116630,1
1288,19.385325,0.195994,-0.202702,0.117964,1
1289,19.400492,0.221012,-0.224684,0.117563,1
1290,19.415410,0.246945,-0.250489,0.115766,1
1291,19.430417,0.272538,-0.279230,0.113112,1
1292,19.445563,0.293899,-0.309315,0.111785,1
1293,19.460595,0.310494,-0.340027,0.112596,1
1294,19.475578,0.327831,-0.371467,0.113483,1
1295,19.490531,0.347654,-0.404675,0.112890,1
1296,19.505718,0.365498,-0.439011,0.112412,1
1297,19.520676,0.378762,-0.472602,0.113267,1
1298,19.535690,0.386817,-0.503153,0.115701,1
1299,19.550860,0.391477,-0.529649,0.117848,1
1300,19.565908,0.394442,-0.551519,0.118030,1
1301,19.580952,0.395870,-0.568664,0.116854,1
1302,19.595943,0.397064,-0.581738,0.115185,1
1303,19.610912,0.398964,-0.591274,0.113852,1
1304,19.626004,0.401510,-0.597784,0.113062,1
1305,19.641003,0.403319,-0.601740,0.113134,1
1306,19.656157,0.403579,-0.603715,0.114482,1
1307,19.671194,0.402735,-0.604168,0.116908,1
1308,19.686247,0.402977,-0.604911,0.117780,1
1309,19.701246,0.406165,-0.606809,0.115697,1
1310,19.716480,0.413513,-0.609062,0.111411,1
1311,19.731304,0.422378,-0.607693,0.104116,1
1312,19.746512,0.425426,-0.603661,0.099353,1
1313,19.761470,0.424793,-0.598094,0.097623,1
1314,19.776330,0.420187,-0.594002,0.098491,1
1315,19.791419,0.416106,-0.599201,0.097996,1
1316,19.806572,0.421166,-0.617516,0.091116,1
1317,19.821620,0.435692,-0.642854,0.075507,1
